	S3_RG	S3_SG	logFC	logCPM	PValue	FDR
TRINITY_DN8688_c4_g1	62.998000000000005	48.998000000000005	0.39193091401394503	6.27564278380491	0.5554617602813678	1.0
TRINITY_DN8885_c3_g3	29.175	36.589	-0.528000793021763	1.81328166924607	0.555480208699848	1.0
TRINITY_DN8992_c4_g2	1.594	2.376	-0.528000793021763	1.81328166924607	0.555480208699848	1.0
TRINITY_DN6439_c4_g1	4.535	6.572	-0.528000793021763	1.81328166924607	0.555480208699848	1.0
TRINITY_DN4187_c0_g1	1.244	0.9059999999999999	0.496019007670307	1.8117590715121898	0.555480208699848	1.0
TRINITY_DN7947_c1_g2	6.612	4.698	0.496019007670307	1.8117590715121898	0.555480208699848	1.0
TRINITY_DN8224_c3_g2	3.5580000000000003	2.5639999999999996	0.496019007670307	1.8117590715121898	0.555480208699848	1.0
TRINITY_DN9290_c4_g1	11.446	15.591	-0.40386893975698096	4.59438010000978	0.5555934655182541	1.0
TRINITY_DN8604_c1_g2	12.370999999999999	16.838	-0.3936677704607379	5.922442787701531	0.555605583679687	1.0
TRINITY_DN7652_c1_g2	10.078	14.453	-0.39834611108800894	5.05452121408433	0.555610631488939	1.0
TRINITY_DN8591_c3_g1	47.63399999999999	37.423	0.390849583754955	6.3292996107749495	0.55573136321359	1.0
TRINITY_DN9404_c1_g1	59.728	45.797	0.395842801020831	5.19753764613035	0.555829112474079	1.0
TRINITY_DN6058_c2_g4	13.945	10.552999999999999	0.41613888711711206	3.21016751739179	0.555962164453875	1.0
TRINITY_DN5138_c0_g2	4.843999999999999	3.793	0.41613888711711206	3.21016751739179	0.555962164453875	1.0
TRINITY_DN8580_c6_g1	7.425	10.131	-0.391803997406118	6.500813081105549	0.55597895909317	1.0
TRINITY_DN7846_c1_g1	5.45	7.415	-0.404114027156199	4.202031173970241	0.5559795680448111	1.0
TRINITY_DN9435_c3_g2	23.826999999999998	18.631	0.395804064671508	5.17986761568788	0.556198237565713	1.0
TRINITY_DN9205_c7_g1	75.205	58.833	0.388908566818016	6.43097375799984	0.556215792785394	1.0
TRINITY_DN4651_c1_g1	1.944	2.842	-0.481684607600163	2.44139224879154	0.55621686822542	1.0
TRINITY_DN8280_c1_g2	4.4430000000000005	6.321000000000001	-0.481684607600163	2.44139224879154	0.55621686822542	1.0
TRINITY_DN7382_c0_g1	163.481	130.918	-0.387642534784858	7.330254419451059	0.556284535344944	1.0
TRINITY_DN9380_c5_g1	31.499000000000002	42.758	-0.389834606722699	6.269388317149451	0.5562915739425649	1.0
TRINITY_DN7885_c2_g1	9.471	7.2620000000000005	0.42481844856461	3.86304435563634	0.55637407154999	1.0
TRINITY_DN6080_c3_g2	64.222	89.613	-0.38728892103003293	7.34053005846609	0.5566252618651519	1.0
TRINITY_DN6824_c3_g2	10.181000000000001	7.818	0.4157029015634	3.66682251540631	0.5566402774358211	1.0
TRINITY_DN9643_c8_g1	8.073	11.019	-0.397309440908673	5.07927605735394	0.5567083196148579	1.0
TRINITY_DN9474_c5_g1	28.320999999999998	38.23	-0.391860631313257	5.82007297021827	0.5568330937989749	1.0
TRINITY_DN7335_c1_g2	94.90899999999999	73.187	0.387770968868039	6.8566373802908895	0.55690536018295	1.0
TRINITY_DN7178_c1_g1	21.451999999999998	29.085	-0.397195065755219	5.140679595591711	0.556964527279977	1.0
TRINITY_DN7036_c3_g1	168.808	134.19899999999998	0.3847299122702871	9.904287917043481	0.556968819165855	1.0
TRINITY_DN8057_c4_g1	8.134	6.545	0.39513965018293606	4.90665425521125	0.557020142389655	1.0
TRINITY_DN6249_c1_g1	8.628	14.210999999999999	-0.39685363830843895	5.060055939439209	0.5571199600385179	1.0
TRINITY_DN8449_c1_g1	6.818	9.315	-0.40275516000692896	4.28003737843334	0.557189512511704	1.0
TRINITY_DN8424_c6_g1	139.09799999999998	188.40599999999998	-0.38534812928697704	8.38644445394883	0.557197667153599	1.0
TRINITY_DN8665_c3_g1	29.072	17.689	0.394386179477206	5.2025504520875705	0.5572003238047729	1.0
TRINITY_DN6808_c7_g1	510.07300000000004	688.058	-0.384153825377174	10.5981932879903	0.5573808539695619	1.0
TRINITY_DN8127_c3_g1	61.836000000000006	37.584	0.39092386021539294	6.21868304960585	0.5573931707842641	1.0
TRINITY_DN9495_c6_g1	3.98	5.568	-0.449117501762094	3.1405975666018997	0.557400846379015	1.0
TRINITY_DN5630_c0_g1	4.206	4.949	0.41703514651734	3.1387917464827697	0.557400846379015	1.0
TRINITY_DN8689_c4_g1	19.714000000000002	26.772	-0.388252291745371	6.739543545767179	0.557493586326458	1.0
TRINITY_DN9425_c3_g1	39.921	35.495	0.39712921811385204	5.04414485308699	0.557542762350189	1.0
TRINITY_DN5865_c1_g3	5.317	4.178	0.40093395164106704	4.59999885791483	0.5576631190778829	1.0
TRINITY_DN9045_c5_g1	14.345999999999998	19.492	-0.401488658444656	4.7903685800249995	0.557710290789207	1.0
TRINITY_DN6170_c0_g2	6.602	5.075	0.41958370867300204	3.96089293243362	0.5578577721904361	1.0
TRINITY_DN8158_c1_g1	146.852	115.9	0.385066546922933	8.01912197134651	0.557871331534356	1.0
TRINITY_DN7278_c1_g3	6.571000000000001	5.2989999999999995	0.43033639592634904	2.78518674741458	0.5579454077280129	1.0
TRINITY_DN9171_c6_g1	11.261	15.34	-0.40113737406794203	4.865039266943009	0.55797217076731	1.0
TRINITY_DN7969_c7_g1	42.102	31.281	0.38973206211301	6.25771227517008	0.557973584033462	1.0
TRINITY_DN8391_c2_g1	49.556999999999995	32.402	0.38829971865554297	6.34637944452161	0.558061000058411	1.0
TRINITY_DN8912_c2_g1	41.988	31.784000000000002	0.393541976437004	5.67034964229403	0.558121874733893	1.0
TRINITY_DN5974_c0_g2	36.446	28.108	0.39301231542257703	5.22488217475777	0.558172627715173	1.0
TRINITY_DN9147_c3_g1	15.693	12.283	0.39875344329526397	4.9370170623897405	0.558208820687393	1.0
TRINITY_DN9237_c6_g1	62.114	48.137	0.39111620756059995	5.801595753891441	0.558237648178934	1.0
TRINITY_DN6898_c2_g1	60.869	80.638	-0.38976569208396794	5.70988072666103	0.5582550606412441	1.0
TRINITY_DN6437_c1_g1	20.999000000000002	26.386	-0.386618758391577	6.63394882078516	0.558259085179708	1.0
TRINITY_DN7842_c2_g1	3.98	3.0839999999999996	0.42495092824571506	3.37006672254413	0.5582672196576322	1.0
TRINITY_DN6423_c1_g1	8.577	6.563	0.409031495467216	3.3611687931477006	0.5582672196576322	1.0
TRINITY_DN6697_c0_g1	15.991	13.547	0.41457817408610403	4.0908498258285695	0.5583046379701609	1.0
TRINITY_DN8393_c2_g2	12.607999999999999	9.593	0.426542366847295	3.7716280147888797	0.5583151037700661	1.0
TRINITY_DN8916_c4_g1	16.742	22.334	-0.40260972987628296	3.7735263108868	0.5583151037700661	1.0
TRINITY_DN6836_c0_g1	50.318000000000005	59.497	-0.38854949973455294	6.364213837745769	0.558322440962064	1.0
TRINITY_DN8555_c5_g1	9.368	12.776	-0.39611054198414797	5.27771198177629	0.5583508214950971	1.0
TRINITY_DN6358_c1_g1	36.199	28.403000000000002	0.391052581390815	5.7899950332313	0.5585002678383709	1.0
TRINITY_DN8856_c4_g1	63.163000000000004	49.303000000000004	0.39000783246025605	6.06352390020986	0.558514818307771	1.0
TRINITY_DN9420_c2_g1	9.883	7.755	0.398707986323717	4.6595010931492995	0.558526481568738	1.0
TRINITY_DN8442_c3_g2	1.296	0.968	0.45443439884649	2.31574966112396	0.558577979784356	1.0
TRINITY_DN4674_c0_g1	6.129	4.537	0.45443439884649	2.31574966112396	0.558577979784356	1.0
TRINITY_DN7791_c0_g1	2.735	4.599	-0.543427959844935	1.6168520628568601	0.5586358764639139	1.0
TRINITY_DN7511_c0_g1	1.224	1.551	-0.543427959844935	1.6168520628568601	0.5586358764639139	1.0
TRINITY_DN6850_c2_g3	2.252	3.219	-0.543427959844935	1.6168520628568601	0.5586358764639139	1.0
TRINITY_DN9243_c2_g1	4.113	2.923	0.511472125391142	1.6153909839577902	0.5586358764639139	1.0
TRINITY_DN5686_c1_g1	2.221	1.5959999999999999	0.511472125391142	1.6153909839577902	0.5586358764639139	1.0
TRINITY_DN7610_c0_g1	76.789	60.035	0.387656209014145	6.3486423684382	0.558680801818889	1.0
TRINITY_DN9160_c7_g1	27.128	36.679	-0.38968692711221004	5.77699710281989	0.558767191992256	1.0
TRINITY_DN9340_c4_g2	19.961	27.068	-0.38830871059635297	6.399592234775731	0.558826567174194	1.0
TRINITY_DN9171_c5_g1	29.401	23.033	0.39067850509141294	5.31783919521021	0.5588824853210539	1.0
TRINITY_DN8738_c2_g1	28.320999999999998	21.168000000000003	0.39067850509141294	5.31783919521021	0.5588824853210539	1.0
TRINITY_DN8336_c3_g1	3.095	4.2860000000000005	-0.421114514720107	3.5477731300238595	0.5588998928260501	1.0
TRINITY_DN7519_c2_g5	11.280999999999999	15.349	-0.421114514720107	3.5477731300238595	0.5588998928260501	1.0
TRINITY_DN8513_c1_g1	21.215	16.685	0.39277879514185793	5.48132531445186	0.558946524000081	1.0
TRINITY_DN5797_c2_g2	9.389	12.812000000000001	-0.400181308255466	4.8200465922315	0.558984357249282	1.0
TRINITY_DN9059_c6_g1	4.093	6.4910000000000005	-0.450109090373024	3.06548563489757	0.5589845401751179	1.0
TRINITY_DN6904_c1_g3	7.229	10.176	-0.450109090373024	3.06548563489757	0.5589845401751179	1.0
TRINITY_DN5448_c0_g1	2.499	1.972	0.41803010922300204	3.06369987889696	0.5589845401751179	1.0
TRINITY_DN6603_c1_g2	19.282	14.345	0.41803010922300204	3.06369987889696	0.5589845401751179	1.0
TRINITY_DN5616_c0_g1	9.43	8.311	0.41803010922300204	3.06369987889696	0.5589845401751179	1.0
TRINITY_DN9087_c5_g1	14.972999999999999	20.254	-0.394376882517901	4.95991601535291	0.5593551884997939	1.0
TRINITY_DN8128_c0_g1	40.364000000000004	54.099	-0.389287933294596	5.829825557880981	0.559498517104986	1.0
TRINITY_DN7526_c2_g1	19.447	15.224	0.39545576806436605	5.03012937242485	0.559515365422334	1.0
TRINITY_DN7254_c1_g1	8.494	6.715	0.392651876770733	5.45218053471022	0.559622960333742	1.0
TRINITY_DN9180_c7_g1	21.503	26.449	-0.39032257571781204	5.45421722137385	0.559622960333742	1.0
TRINITY_DN7622_c0_g1	5.995	3.9810000000000003	0.40950069903168	3.2970463524318703	0.559672539407541	1.0
TRINITY_DN6273_c2_g1	5.45	4.223	0.40950069903168	3.2970463524318703	0.559672539407541	1.0
TRINITY_DN8722_c2_g1	20.619	15.502	0.40950069903168	3.2970463524318703	0.559672539407541	1.0
TRINITY_DN7093_c4_g1	11.024000000000001	8.634	0.3986984472958329	4.60757699896305	0.5597148161677299	1.0
TRINITY_DN7243_c5_g1	23.539	21.303	0.38584446634588504	6.04831243737206	0.5597206167655611	1.0
TRINITY_DN7627_c3_g1	2.89	3.963	-0.40091305956791495	3.8775568569336403	0.5597602434184311	1.0
TRINITY_DN6553_c4_g1	14.14	18.972	-0.40091305956791495	3.8775568569336403	0.5597602434184311	1.0
TRINITY_DN8455_c6_g1	20.506	25.974	-0.3843117679864179	6.94356939967068	0.5599620149210329	1.0
TRINITY_DN8784_c1_g2	5.893	7.917000000000001	-0.46465732447578495	2.6902337095372997	0.5599736640549621	1.0
TRINITY_DN9078_c3_g1	8.052	6.142	-0.42070854690130705	3.49149662292057	0.5601593026156999	1.0
TRINITY_DN7421_c1_g2	63.20399999999999	99.089	-0.383285752660971	7.5355113564882	0.560367320715769	1.0
TRINITY_DN9244_c1_g1	51.038000000000004	66.436	-0.389312716053845	5.98491030792387	0.560368025359617	1.0
TRINITY_DN7095_c3_g1	27.375	19.384	0.38819404229387894	5.66311402105486	0.560395040209505	1.0
TRINITY_DN8117_c3_g1	17.246	14.085	0.39057981440237	5.5179583700252595	0.560492482038212	1.0
TRINITY_DN7524_c0_g3	5.893	8.051	-0.39886304142382795	4.66875531413526	0.5604938382960191	1.0
TRINITY_DN5480_c0_g2	2.005	2.7880000000000003	-0.417627720256362	3.66870542910182	0.5605207452614339	1.0
TRINITY_DN7223_c3_g2	20.958000000000002	15.887	0.411260321558242	3.68125774903315	0.5605207452614339	1.0
TRINITY_DN6532_c2_g1	26.121	23.93	0.38809782545537397	5.6503393758752	0.5607033499852061	1.0
TRINITY_DN7593_c1_g2	10.716	8.347000000000001	0.40393803228665504	4.36107144420496	0.5607059961310451	1.0
TRINITY_DN6079_c1_g2	168.725	235.97799999999998	-0.382069451134508	8.22447794992823	0.560708810415704	1.0
TRINITY_DN4635_c0_g1	2.7460000000000004	2.125	0.41914103065765596	2.9844835935772203	0.5607363664927719	1.0
TRINITY_DN9097_c4_g1	18.192	12.892999999999999	0.39300310214874296	4.82456352457993	0.5607488649172672	1.0
TRINITY_DN6930_c1_g1	20.609	15.959000000000001	0.40113584394869	4.46060582298986	0.5608596228281899	1.0
TRINITY_DN7941_c1_g2	7.466	10.275	-0.398281050161625	4.643152270560269	0.5611101143552479	1.0
TRINITY_DN9263_c2_g1	81.91	62.106	0.38510265325797605	6.357658736952491	0.561143826209796	1.0
TRINITY_DN5681_c1_g2	67.69800000000001	45.286	0.38528887763692105	5.98866819042162	0.5611595441582591	1.0
TRINITY_DN7674_c4_g1	3.486	4.77	-0.399019459054545	4.10354740741763	0.561199067359531	1.0
TRINITY_DN9580_c6_g1	10.972999999999999	8.401	0.410015784171726	3.22994064428836	0.561205739701937	1.0
TRINITY_DN7477_c0_g1	1.861	1.39	0.46022725869832104	2.18011438186348	0.561337939724119	1.0
TRINITY_DN8822_c2_g1	9.656	6.992999999999999	0.46022725869832104	2.18011438186348	0.561337939724119	1.0
TRINITY_DN6963_c0_g2	20.598000000000003	15.556	0.391368810443424	4.87563863500824	0.56138809802965	1.0
TRINITY_DN8345_c3_g2	225.183	206.266	0.381780958145524	7.71308843827675	0.5616353707979089	1.0
TRINITY_DN6785_c2_g1	3.702	5.048	-0.39787690395390296	4.5279731475921	0.56166920953462	1.0
TRINITY_DN8549_c1_g2	5.995	8.177	-0.39787690395390296	4.5279731475921	0.56166920953462	1.0
TRINITY_DN9173_c3_g1	16.289	21.875999999999998	-0.417126753082512	3.6170358203738395	0.5617403097629511	1.0
TRINITY_DN5857_c1_g1	47.501000000000005	37.556999999999995	0.38370622249665903	6.41056962261176	0.5617947381470529	1.0
TRINITY_DN4820_c0_g1	157.125	124.48	0.38248763346399106	6.88107073678717	0.561957011884353	1.0
TRINITY_DN8081_c2_g1	14.264000000000001	19.339000000000002	-0.39707479738229995	4.92696064072202	0.5619849650910881	1.0
TRINITY_DN8898_c4_g1	88.86200000000001	118.796	-0.382386543380726	7.154356302569701	0.562005865628378	1.0
TRINITY_DN9001_c4_g1	36.363	28.583000000000002	0.387939100700911	5.76482543917897	0.562092507961511	1.0
TRINITY_DN9362_c6_g1	14.325	11.027999999999999	0.411617251935348	4.0635865034099306	0.562127720198803	1.0
TRINITY_DN6023_c3_g1	54.699	42.111999999999995	0.40416689188260796	4.29694599679045	0.562271988304721	1.0
TRINITY_DN9179_c1_g2	5.06	7.127999999999999	-0.46726430911632394	2.5865950488850697	0.5622768216275671	1.0
TRINITY_DN8146_c3_g1	2.355	3.1830000000000003	-0.46726430911632394	2.5865950488850697	0.5622768216275671	1.0
TRINITY_DN2460_c0_g1	5.584	4.223	0.4352119730962589	2.58491590209065	0.5622768216275671	1.0
TRINITY_DN4111_c0_g1	2.838	2.17	0.4352119730962589	2.58491590209065	0.5622768216275671	1.0
TRINITY_DN6271_c4_g1	8.237	11.207	-0.39721378489531	4.49971992455789	0.562371919397135	1.0
TRINITY_DN7779_c2_g1	1.213	1.963	-0.564702287371934	1.38940357140271	0.56250249750201	1.0
TRINITY_DN6771_c0_g1	7.744	10.956	-0.564702287371934	1.38940357140271	0.56250249750201	1.0
TRINITY_DN8811_c3_g1	2.458	3.685	-0.564702287371934	1.38940357140271	0.56250249750201	1.0
TRINITY_DN9205_c8_g1	11.24	8.571	-0.564702287371934	1.38940357140271	0.56250249750201	1.0
TRINITY_DN5882_c1_g3	1.82	2.752	-0.564702287371934	1.38940357140271	0.56250249750201	1.0
TRINITY_DN6456_c0_g6	8.392000000000001	5.638999999999999	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN1731_c0_g1	1.224	0.87	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN9408_c4_g1	1.851	1.318	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN3786_c0_g1	4.72	3.264	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN12499_c0_g1	1.028	0.735	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN7772_c0_g2	2.386	2.0709999999999997	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN3901_c1_g1	1.892	1.3359999999999999	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN9251_c0_g1	4.34	3.012	0.532782339873313	1.3880146445207802	0.56250249750201	1.0
TRINITY_DN8432_c2_g1	25.74	20.092	0.39360012017161206	4.97558095435159	0.562543543083205	1.0
TRINITY_DN9006_c3_g2	4.4319999999999995	6.025	-0.442667120447355	3.16134621935326	0.562885129833526	1.0
TRINITY_DN6782_c1_g1	15.004000000000001	13.942	-0.442667120447355	3.16134621935326	0.562885129833526	1.0
TRINITY_DN6500_c3_g3	60.818000000000005	81.965	-0.3877123372873879	5.60390443755447	0.563023016213148	1.0
TRINITY_DN7282_c1_g1	12.402000000000001	17.169	-0.3877123372873879	5.60390443755447	0.563023016213148	1.0
TRINITY_DN7724_c1_g2	21.493000000000002	16.909000000000002	0.390949370365064	5.36551429846459	0.563040732038091	1.0
TRINITY_DN5719_c0_g2	10.243	7.737	0.41220023763818897	3.5771111883921702	0.563049097259762	1.0
TRINITY_DN6376_c3_g1	12.175999999999998	9.333	0.39210532366517403	5.0216601144168695	0.563067402098425	1.0
TRINITY_DN9260_c2_g1	25.02	19.563	0.39210532366517403	5.0216601144168695	0.563067402098425	1.0
TRINITY_DN6155_c1_g1	15.014000000000001	20.092	-0.396523661973454	4.47090234527386	0.563102821453111	1.0
TRINITY_DN5791_c0_g2	5.995	7.818	-0.39701187429515994	4.15102580525942	0.563109533827504	1.0
TRINITY_DN7812_c5_g1	157.002	179.66400000000002	-0.37969365498618396	8.25798885070625	0.563111567791946	1.0
TRINITY_DN8528_c1_g1	6.037000000000001	8.195	-0.38599172477995897	5.35180897908052	0.5634491998942309	1.0
TRINITY_DN7934_c1_g1	9.173	11.565999999999999	-0.390943082722676	5.24159772169656	0.563488794206795	1.0
TRINITY_DN6924_c0_g2	221.697	175.69299999999998	0.38036252262079795	7.4400217693129	0.563527478759256	1.0
TRINITY_DN9118_c6_g1	46.277	62.106	-0.3841524796313979	6.46575339997709	0.563535797369886	1.0
TRINITY_DN9021_c0_g1	82.465	64.72399999999999	0.383984733206823	6.5517051846723495	0.5636769057914071	1.0
TRINITY_DN6729_c1_g1	40.436	32.106	0.382055974685989	6.67486501028934	0.5637765017830461	1.0
TRINITY_DN8308_c3_g1	15.415	13.198	0.40803855985267795	4.11231615354775	0.564058153671683	1.0
TRINITY_DN7213_c2_g3	71.657	92.24	-0.389685114056534	4.9775711232282305	0.5641215597758361	1.0
TRINITY_DN9178_c3_g1	45.917	32.599000000000004	0.412342907260737	3.9843661550833898	0.564139965031448	1.0
TRINITY_DN7452_c2_g2	18.346	24.844	-0.3962649589370739	3.9862635667761896	0.564139965031448	1.0
TRINITY_DN8091_c2_g1	16.156	21.840999999999998	-0.3962649589370739	3.9862635667761896	0.564139965031448	1.0
TRINITY_DN8063_c5_g1	53.321000000000005	70.381	-0.385937051569245	5.47093372701735	0.564158965841043	1.0
TRINITY_DN9143_c5_g1	108.02	145.048	-0.37869991835350797	8.22045571630759	0.564170265047218	1.0
TRINITY_DN5672_c0_g1	11.312000000000001	6.042999999999999	0.387948607019817	4.90973833724343	0.564177398256557	1.0
TRINITY_DN6993_c2_g2	3.702	5.093	-0.396439778873924	3.8458343896519	0.564232706588626	1.0
TRINITY_DN9116_c7_g1	12.865	10.373	0.38966907069869505	5.369977021580089	0.564245743334923	1.0
TRINITY_DN5569_c0_g1	37.165	56.483999999999995	-0.38531994871085296	5.37198603884439	0.564245743334923	1.0
TRINITY_DN7766_c2_g1	33.227	40.364000000000004	-0.38497714210486206	5.31984519333735	0.564293714104959	1.0
TRINITY_DN6893_c0_g1	199.607	157.205	0.378982067418233	7.85466116291479	0.564309604534653	1.0
TRINITY_DN8648_c2_g1	10.427999999999999	14.175	-0.39497372653951707	4.6831737958137305	0.564379673277255	1.0
TRINITY_DN6332_c3_g1	11.59	9.145	0.39237447993686403	4.68121024365558	0.564379673277255	1.0
TRINITY_DN8160_c3_g2	3.661	5.048	-0.416004156311644	3.50779032956846	0.5644572773430949	1.0
TRINITY_DN5095_c0_g1	5.574	7.8	-0.43592011612231896	3.3174754114789597	0.5645904123283629	1.0
TRINITY_DN8857_c3_g2	3.219	4.501	-0.43592011612231896	3.3174754114789597	0.5645904123283629	1.0
TRINITY_DN4504_c0_g1	5.882000000000001	5.155	0.40383045113027505	3.31567143535276	0.5645904123283629	1.0
TRINITY_DN4898_c0_g1	1.604	2.34	-0.49937783842638106	2.03193512039301	0.564606843478997	1.0
TRINITY_DN4091_c0_g1	1.4909999999999999	2.1790000000000003	-0.49937783842638106	2.03193512039301	0.564606843478997	1.0
TRINITY_DN8421_c0_g2	6.252999999999999	7.638999999999999	-0.49937783842638106	2.03193512039301	0.564606843478997	1.0
TRINITY_DN7601_c2_g2	11.61	15.807	-0.49937783842638106	2.03193512039301	0.564606843478997	1.0
TRINITY_DN7141_c0_g2	3.445	2.546	0.4673714201986379	2.03038974932933	0.564606843478997	1.0
TRINITY_DN5198_c0_g1	2.406	1.7930000000000001	0.4673714201986379	2.03038974932933	0.564606843478997	1.0
TRINITY_DN6080_c2_g1	3.198	2.367	0.4673714201986379	2.03038974932933	0.564606843478997	1.0
TRINITY_DN7256_c2_g3	6.324	4.662	0.4673714201986379	2.03038974932933	0.564606843478997	1.0
TRINITY_DN9233_c7_g1	36.507	48.935	-0.38263893898533596	6.10897073096604	0.564682865642266	1.0
TRINITY_DN9081_c4_g2	6.612	5.102	0.41121343648929104	3.08556977029572	0.564732694535089	1.0
TRINITY_DN7843_c1_g1	24.136	18.039	0.384470813071498	5.813121398284769	0.564787892186611	1.0
TRINITY_DN7540_c2_g1	311.762	433.93300000000005	-0.39435515557285294	4.816764181953451	0.564846582374263	1.0
TRINITY_DN6612_c0_g1	12.279000000000002	9.692	0.38911580916799704	4.81479277111271	0.564846582374263	1.0
TRINITY_DN8821_c5_g3	8.361	11.79	-0.453868720587736	2.8133850484152902	0.564864448085437	1.0
TRINITY_DN9605_c4_g1	2.951	4.169	-0.453868720587736	2.8133850484152902	0.564864448085437	1.0
TRINITY_DN9035_c1_g1	7.476	5.693	0.42180253569865994	2.8116707209336202	0.564864448085437	1.0
TRINITY_DN9279_c8_g1	5.975	3.4610000000000003	0.42180253569865994	2.8116707209336202	0.564864448085437	1.0
TRINITY_DN2625_c0_g1	4.4430000000000005	3.407	0.42180253569865994	2.8116707209336202	0.564864448085437	1.0
TRINITY_DN5013_c0_g1	2.324	1.7930000000000001	0.42180253569865994	2.8116707209336202	0.564864448085437	1.0
TRINITY_DN8904_c5_g1	6.324	8.849	-0.47031063152722297	2.4749318957010096	0.56491494130131	1.0
TRINITY_DN8869_c4_g1	17.791	12.785	0.389127130708142	5.07180218187282	0.56504001821198	1.0
TRINITY_DN7009_c1_g1	54.658	73.958	-0.37781046565719895	8.02829254198134	0.565295026246326	1.0
TRINITY_DN7072_c3_g1	20.177	15.331	0.4181523058231699	3.79836117532264	0.5654385658072729	1.0
TRINITY_DN8862_c4_g1	88.759	113.19200000000001	-0.381832445055298	6.43304051312212	0.565678751974928	1.0
TRINITY_DN9627_c5_g1	14.243	19.24	-0.382819745284094	5.776979216660401	0.565746006034007	1.0
TRINITY_DN8873_c6_g2	14.418	19.438	-0.3840312847141	5.41151282157297	0.565776159128976	1.0
TRINITY_DN8256_c1_g1	3038.9159999999997	3037.87	-0.38179502061132103	6.450013869800481	0.565837719131502	1.0
TRINITY_DN5963_c2_g1	10.921	8.266	0.40469422095173097	4.159453536408431	0.5658690951949201	1.0
TRINITY_DN6431_c1_g1	11.034	10.23	0.40469422095173097	4.159453536408431	0.5658690951949201	1.0
TRINITY_DN9790_c1_g1	53.794	41.806999999999995	0.383815524412103	5.30859421990432	0.565985617301114	1.0
TRINITY_DN7975_c3_g1	36.538000000000004	28.072	0.385629135752447	5.49161160789162	0.5659897307823261	1.0
TRINITY_DN8557_c2_g1	42.78	35.352	0.408540360309924	4.0357979821809	0.566108477312186	1.0
TRINITY_DN6072_c3_g1	13.821	12.104000000000001	0.39617920310648796	4.44801875807628	0.566127232577865	1.0
TRINITY_DN6166_c2_g2	5.79	7.8629999999999995	-0.387527301594996	4.96285836854552	0.5662594345803891	1.0
TRINITY_DN8388_c2_g1	4.072	5.675	-0.4361520217644861	3.25123223770909	0.566334256309085	1.0
TRINITY_DN5986_c1_g2	4.936	3.846	0.404064955968034	3.24944648307371	0.566334256309085	1.0
TRINITY_DN9232_c8_g2	3.486	2.7260000000000004	0.404064955968034	3.24944648307371	0.566334256309085	1.0
TRINITY_DN7960_c1_g1	20.434	15.556	0.4131568713355301	3.9005415551226497	0.5663892136240419	1.0
TRINITY_DN9195_c3_g1	59.173	78.925	-0.37824399495104105	7.058686357398259	0.5664638380159059	1.0
TRINITY_DN8352_c4_g1	13.749	18.55	-0.3875655562848621	5.07378639125818	0.5665109634668439	1.0
TRINITY_DN7636_c2_g1	7.9079999999999995	9.773	-0.3875655562848621	5.07378639125818	0.5665109634668439	1.0
TRINITY_DN8987_c4_g1	34.718	29.73	0.38871596674648407	5.01314083665137	0.5666713342126128	1.0
TRINITY_DN8622_c0_g1	14.377	11.261	0.39393029785821704	4.5139824364917	0.5667146777680411	1.0
TRINITY_DN4318_c0_g1	2.7769999999999997	3.784	-0.39410185241821794	3.7531370028017204	0.566722866321497	1.0
TRINITY_DN8704_c6_g2	4.5760000000000005	6.3389999999999995	-0.443991578067224	3.00932070573031	0.566775066495426	1.0
TRINITY_DN8028_c1_g1	3.455	2.681	0.411915196376215	3.0075779795966806	0.566775066495426	1.0
TRINITY_DN6355_c4_g6	16.444000000000003	20.926	-0.38330182333215207	5.464676729066941	0.5668070532059829	1.0
TRINITY_DN8892_c3_g1	19.724	27.265	-0.38123729596416495	5.70102359178829	0.566860323520208	1.0
TRINITY_DN8017_c4_g1	16.423	12.972999999999999	0.386347799380367	5.12025991877063	0.566886090207352	1.0
TRINITY_DN9762_c0_g1	62.833999999999996	48.281000000000006	0.3874100872777089	5.05805409351378	0.567058195686401	1.0
TRINITY_DN8642_c3_g1	12.145	16.398	-0.41216043978209793	3.5789520371120096	0.567125640146253	1.0
TRINITY_DN9223_c3_g2	13.79	18.46	-0.393141672066623	3.99784543263756	0.567218643528255	1.0
TRINITY_DN7487_c0_g1	16.67	21.025	-0.391990793690993	4.800306743352441	0.567250537047129	1.0
TRINITY_DN2811_c0_g1	6.119	8.876	-0.5959297718204329	1.1192692206464099	0.567307030812859	1.0
TRINITY_DN9434_c6_g1	2.345	3.577	-0.5959297718204329	1.1192692206464099	0.567307030812859	1.0
TRINITY_DN4664_c0_g1	0.8540000000000001	1.327	-0.5959297718204329	1.1192692206464099	0.567307030812859	1.0
TRINITY_DN5919_c2_g3	3.682	5.513999999999999	-0.5959297718204329	1.1192692206464099	0.567307030812859	1.0
