	gall_1	non_1	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN72104_c0_g1	10	4	gall	non	1.9125339016249	1.24177177693899	0.109379181377053	0.177717415955348
TRINITY_DN19190_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN25605_c1_g4	1	6	gall	non	-1.85570652685711	0.460678215633511	0.282608695652174	0.37124993432459397
TRINITY_DN58720_c0_g1	4	7	gall	non	-0.173076396359795	0.925892736802875	1.0	1.0
TRINITY_DN24784_c2_g3	2	4	gall	non	-0.354383061312055	0.340112650113992	1.0	1.0
TRINITY_DN22270_c0_g1	9	1	gall	non	3.61186298536184	0.8895984676974329	0.0279694254255361	0.105432088531521
TRINITY_DN19349_c0_g1	2	13	gall	non	-2.0178157404873502	1.2292842411373102	0.14388880828403	0.22710376437046104
TRINITY_DN17275_c0_g1	15	0	gall	non	7.265588141332801	1.36902019592239	0.0005304048685583731	0.005661390938419129
TRINITY_DN67278_c0_g1	0	14	gall	non	-6.54192947390472	1.1334157531184	0.0041656591059309	0.0266402780754797
TRINITY_DN25420_c0_g4	188	0	gall	non	10.904632640414802	4.9035613634119	7.778610768040992e-13	1.91733710535969e-10
TRINITY_DN34888_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN39747_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN2297_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN25233_c0_g1	74	77	gall	non	0.572018902023936	4.3469502438817695	0.430295659453791	0.530555930583221
TRINITY_DN15195_c0_g2	23	0	gall	non	7.87899461560621	1.91050465231192	3.5680497931842795e-05	0.000628550023678009
TRINITY_DN51595_c0_g1	5	1	gall	non	2.77626000600698	0.37791694163539397	0.18695652173913002	0.274745238875432
TRINITY_DN36765_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN25869_c1_g2	157	0	gall	non	10.644813128694802	4.64057916366897	4.32228255671477e-12	8.753861048143931e-10
TRINITY_DN60886_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25978_c1_g1	141	52	gall	non	2.0661908741650103	4.8153663166224	0.00390541710081678	0.0266402780754797
TRINITY_DN23879_c0_g4	9	8	gall	non	0.7887192866089789	1.4390680688521698	0.47920734973015294	0.579411213756547
TRINITY_DN16871_c0_g1	25	0	gall	non	7.998798478506299	2.02090611198256	2.24823545641969e-05	0.000433518149228484
TRINITY_DN25192_c2_g1	26	0	gall	non	8.05516505891144	2.07330119893846	1.79858836513575e-05	0.000364033827156089
TRINITY_DN23253_c0_g2	11	20	gall	non	-0.230315654441582	2.14204431406872	0.909314911674813	0.9734525030814101
TRINITY_DN41786_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN53739_c0_g1	0	6	gall	non	-5.340034859309	0.315244050785443	0.0942028985507246	0.154727494458257
TRINITY_DN7209_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN971_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN13324_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN21871_c0_g1	10	20	gall	non	-0.36654421953633504	2.0948955124316297	0.8148512780027429	0.888083156354866
TRINITY_DN71787_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN32690_c0_g1	2	4	gall	non	-0.354383061312055	0.340112650113992	1.0	1.0
TRINITY_DN39980_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN24574_c0_g2	69	104	gall	non	0.0383127534698191	4.4934974883268	0.9803953025178259	1.0
TRINITY_DN14453_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN19607_c0_g1	1	26	gall	non	-3.94352214090347	1.89165451289738	0.004550577327918	0.0290201980135998
TRINITY_DN24747_c0_g3	3	9	gall	non	-0.9323911211963392	1.00348552821816	0.633150091620857	0.731178668673944
TRINITY_DN26058_c0_g5	1	5	gall	non	-1.59977809919011	0.327645012653475	0.43064182194616996	0.530555930583221
TRINITY_DN24806_c0_g3	39	0	gall	non	8.63831839012171	2.62973318801962	7.449998504695359e-07	2.5014530354149803e-05
TRINITY_DN51218_c0_g1	10	0	gall	non	6.685306007742231	0.9014851953638772	0.0041656591059309	0.0266402780754797
TRINITY_DN16351_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN59319_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25947_c1_g3	17	0	gall	non	7.44505691393907	1.5229326388391498	0.00029061319383900095	0.0035983752821256705
TRINITY_DN63084_c0_g1	5	2	gall	non	1.8746520959283501	0.509892706029628	0.18695652173913002	0.274745238875432
TRINITY_DN25675_c4_g1	555	1	gall	non	9.54289332855478	6.480644152306921	2.2581706810997797e-17	2.88243854232326e-14
TRINITY_DN10385_c0_g1	4	1	gall	non	2.46125698779542	0.218723694277246	0.282608695652174	0.37124993432459397
TRINITY_DN2145_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN68598_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN15699_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN27573_c0_g1	3	8	gall	non	-0.765455776483258	0.914502899398876	0.799900049975013	0.8732848717272259
TRINITY_DN25541_c4_g6	24	8	gall	non	2.19399939768098	2.2882109802299904	0.0168100689128942	0.0772524586245551
TRINITY_DN22793_c0_g1	3	30	gall	non	-2.6524991729532594	2.1502551186996	0.0103313122846097	0.0557900069753512
TRINITY_DN26136_c0_g1	18	0	gall	non	7.527059044482139	1.59456865907997	0.00016479894528675	0.00219895596444935
TRINITY_DN34480_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN59423_c0_g1	9	0	gall	non	6.534859668529349	0.7885674142850091	0.00614930629923133	0.0343637069238416
TRINITY_DN26951_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN38472_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN22433_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN22778_c1_g3	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN68895_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN18431_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN2483_c0_g1	11	2	gall	non	2.9969299795908397	1.1757930291158603	0.0141458840472237	0.0656876150795302
TRINITY_DN24209_c0_g2	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN34115_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN23285_c1_g1	9	5	gall	non	1.4507532368873501	1.2307908033877701	0.238790282278216	0.343209085820206
TRINITY_DN49893_c0_g1	5	9	gall	non	-0.21381903745896105	1.187184513001	1.0	1.0
TRINITY_DN25488_c0_g4	7	27	gall	non	-1.30525968295784	2.2189795815560096	0.171885536243144	0.258535685710655
TRINITY_DN49618_c0_g1	6	7	gall	non	0.400325773437162	1.12001077455278	1.0	1.0
TRINITY_DN21370_c0_g1	2	21	gall	non	-2.7033326475295003	1.71155305267674	0.0297217605337739	0.105432088531521
TRINITY_DN60891_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN67105_c0_g1	8	4	gall	non	1.59410614446746	1.05977679880508	0.189983809938349	0.27807564005752505
TRINITY_DN21959_c0_g2	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN13949_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN25483_c0_g7	15	0	gall	non	7.265588141332801	1.36902019592239	0.0005304048685583731	0.005661390938419129
TRINITY_DN19050_c0_g1	24	0	gall	non	7.94013977960135	1.96668383680592	2.8247060862709003e-05	0.000521889479518628
TRINITY_DN24969_c2_g1	0	7	gall	non	-5.55733006732272	0.44852743771642206	0.0565217391304347	0.130186290411476
TRINITY_DN22773_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN21935_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN68910_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN68071_c0_g1	4	1	gall	non	2.46125698779542	0.218723694277246	0.282608695652174	0.37124993432459397
TRINITY_DN46752_c0_g1	6	3	gall	non	1.58243600708177	0.7524395468676109	0.266666666666667	0.37124993432459397
TRINITY_DN5693_c0_g1	10	0	gall	non	6.685306007742231	0.9014851953638772	0.0041656591059309	0.0266402780754797
TRINITY_DN24465_c1_g4	32	94	gall	non	-0.922217800055933	3.9781918530213303	0.209173531032182	0.304244580130382
TRINITY_DN23688_c0_g4	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN72766_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN6802_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN49072_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN31005_c0_g1	2	9	gall	non	-1.4946866818281799	0.9031561637089252	0.44257871064467796	0.539395711023748
TRINITY_DN4099_c0_g1	2	10	gall	non	-1.64429358118792	0.992344899069885	0.33368077865829	0.427255978697606
TRINITY_DN17189_c0_g1	22	34	gall	non	0.0022419984298285302	2.92964912112499	1.0	1.0
TRINITY_DN23809_c0_g1	14	11	gall	non	0.9684993592622242	1.91909918637775	0.36658769680082204	0.464768301243052
TRINITY_DN41069_c0_g1	0	6	gall	non	-5.340034859309	0.315244050785443	0.0942028985507246	0.154727494458257
TRINITY_DN8061_c0_g1	2	4	gall	non	-0.354383061312055	0.340112650113992	1.0	1.0
TRINITY_DN18719_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN25027_c0_g1	10	10	gall	non	0.622623381749041	1.62884370149546	0.639220145812011	0.736823743932736
TRINITY_DN16737_c0_g1	7	7	gall	non	0.619398157139496	1.2089234413777	0.700311134755203	0.788743027479852
TRINITY_DN26443_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN25527_c1_g2	113	0	gall	non	10.170722165104301	4.1606664263095405	9.24779797621945e-11	1.27848796630369e-08
TRINITY_DN66567_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN61079_c0_g1	0	6	gall	non	-5.340034859309	0.315244050785443	0.0942028985507246	0.154727494458257
TRINITY_DN22451_c0_g2	10	10	gall	non	0.622623381749041	1.62884370149546	0.639220145812011	0.736823743932736
TRINITY_DN24539_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN24117_c0_g2	15	29	gall	non	-0.31893660223442605	2.59116808041746	0.7951058870027791	0.8732848717272259
TRINITY_DN16107_c0_g1	8	2	gall	non	2.54227365733865	0.8777573790053921	0.0399704909450037	0.118957478526608
TRINITY_DN25585_c1_g8	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN66800_c0_g1	13	0	gall	non	7.060578994728321	1.19834455310189	0.0010064092377774301	0.00900669702606496
TRINITY_DN63925_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN49880_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25179_c0_g1	43	0	gall	non	8.77884408583203	2.7670264646235605	4.0013163067075603e-07	1.56494286106249e-05
TRINITY_DN22818_c0_g4	6	9	gall	non	0.0445801141264342	1.27175655312677	1.0	1.0
TRINITY_DN26098_c4_g5	38	0	gall	non	8.60093896073344	2.5933917480860402	1.03207686051889e-06	3.33505568434136e-05
TRINITY_DN21177_c0_g2	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN26166_c0_g1	1100	163	gall	non	3.38362793026832	7.604034551550161	2.96266827827725e-06	8.07231904407726e-05
TRINITY_DN31736_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN21879_c0_g2	27	0	gall	non	8.1094119360992	2.1239862940461003	1.16786167600443e-05	0.000250739349844112
TRINITY_DN21458_c0_g1	10	11	gall	non	0.4870833449977411	1.68358968736777	0.7636269920837321	0.849796378849567
TRINITY_DN14746_c0_g1	9	0	gall	non	6.534859668529349	0.7885674142850091	0.00614930629923133	0.0343637069238416
TRINITY_DN23013_c0_g1	11	47	gall	non	-1.45671656215932	2.90285999012636	0.0843919601719942	0.154727494458257
TRINITY_DN18763_c0_g1	4	9	gall	non	-0.528822055670524	1.0979437354155799	0.8224919798165441	0.8930434516724141
TRINITY_DN31143_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN25974_c0_g1	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN35097_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN21708_c0_g1	3	13	gall	non	-1.45552017985551	1.31025511132767	0.238790282278216	0.343209085820206
TRINITY_DN41800_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN46177_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN19036_c0_g2	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN22562_c0_g3	35	35	gall	non	0.6280752345758871	3.27413149458067	0.43828820945092606	0.537977740038511
TRINITY_DN21906_c0_g1	18	32	gall	non	-0.19877987709542602	2.76649446638157	0.816582997004606	0.8897875177600301
TRINITY_DN7682_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN17731_c0_g1	3	7	gall	non	-0.5766454618856109	0.81924525904837	0.799900049975013	0.8732848717272259
TRINITY_DN4863_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN39826_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25747_c6_g3	1	5	gall	non	-1.59977809919011	0.327645012653475	0.43064182194616996	0.530555930583221
TRINITY_DN49765_c0_g1	4	1	gall	non	2.46125698779542	0.218723694277246	0.282608695652174	0.37124993432459397
TRINITY_DN16126_c0_g1	11	37	gall	non	-1.11283647558207	2.66868163980988	0.202301582863787	0.294559182632102
TRINITY_DN42604_c0_g1	4	3	gall	non	1.00903383728481	0.49749732468050106	0.5217391304347829	0.621804315233688
TRINITY_DN26287_c1_g3	112	68	gall	non	1.34821999262848	4.66219136229379	0.0552124942918647	0.130186290411476
TRINITY_DN19899_c0_g1	2	17	gall	non	-2.4009134483027004	1.49183162081876	0.0640299921723726	0.145873874120866
TRINITY_DN68059_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN63013_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN46018_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN28744_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN21502_c0_g1	19	10	gall	non	1.5419672006378897	2.1333070648154098	0.10741242753890401	0.174870357813452
TRINITY_DN47509_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN25934_c0_g4	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN62994_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN56442_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN4365_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN54709_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN24686_c0_g1	4	8	gall	non	-0.36188671095744296	1.0146657186549	1.0	1.0
TRINITY_DN25556_c0_g3	33	0	gall	non	8.39796843296836	2.39752253221494	2.94064672173027e-06	8.02607243011652e-05
TRINITY_DN71434_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN3457_c0_g1	3	7	gall	non	-0.5766454618856109	0.81924525904837	0.799900049975013	0.8732848717272259
TRINITY_DN38460_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN59587_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN26154_c2_g1	2	6	gall	non	-0.92164581450373	0.5938770313845699	0.7697262479871179	0.849796378849567
TRINITY_DN62695_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN1237_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN26375_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN25770_c3_g1	28	12	gall	non	1.83957751272481	2.575031512895	0.0302912486970679	0.105432088531521
TRINITY_DN2217_c0_g1	9	0	gall	non	6.534859668529349	0.7885674142850091	0.00614930629923133	0.0343637069238416
TRINITY_DN26233_c0_g3	5	49	gall	non	-2.63892575233663	2.7746649978633795	0.00532896198915214	0.0337472623718523
TRINITY_DN23326_c1_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN23663_c0_g2	21	0	gall	non	7.7483336398719205	1.7916824742302702	7.446065301992701e-05	0.00117850939973849
TRINITY_DN25006_c0_g1	103	187	gall	non	-0.229908260544792	5.2012297211777305	0.7469503039184541	0.83514817024843
TRINITY_DN20167_c0_g2	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN21595_c0_g2	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN24470_c0_g1	100	78	gall	non	0.98734566292791	4.616317112138	0.15799140502911302	0.24349958529298102
TRINITY_DN50816_c0_g1	3	5	gall	non	-0.103421826204884	0.605901552585096	1.0	1.0
TRINITY_DN9069_c0_g1	4	2	gall	non	1.5596490777167902	0.365248498853078	0.282608695652174	0.37124993432459397
TRINITY_DN56234_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN26975_c0_g1	6	5	gall	non	0.8735494091178891	0.948800809354963	0.633150091620857	0.731178668673944
TRINITY_DN20817_c0_g1	13	0	gall	non	7.060578994728321	1.19834455310189	0.0010064092377774301	0.00900669702606496
TRINITY_DN67913_c0_g1	5	6	gall	non	0.359221829865492	0.937325452837144	1.0	1.0
TRINITY_DN26063_c3_g5	21	0	gall	non	7.7483336398719205	1.7916824742302702	7.446065301992701e-05	0.00117850939973849
TRINITY_DN25989_c2_g4	4	1	gall	non	2.46125698779542	0.218723694277246	0.282608695652174	0.37124993432459397
TRINITY_DN8773_c0_g1	1	7	gall	non	-2.07300173487084	0.581908530924166	0.18695652173913002	0.274745238875432
TRINITY_DN22013_c0_g2	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN65409_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN15227_c0_g1	1	4	gall	non	-1.28844377366544	0.180293552317445	0.658385093167702	0.749138336283894
TRINITY_DN9125_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN9117_c0_g1	9	3	gall	non	2.15963983485124	1.0711506997706	0.0729734211235395	0.154727494458257
TRINITY_DN68092_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN25713_c1_g2	20	0	gall	non	7.67827975071563	1.7286986900410801	9.636084508461179e-05	0.00144255451560989
TRINITY_DN36663_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN4731_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN43294_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN24558_c0_g2	3	23	gall	non	-2.27138054615933	1.86463099989232	0.0365207172499829	0.11034295385763099
TRINITY_DN51683_c0_g1	2	6	gall	non	-0.92164581450373	0.5938770313845699	0.7697262479871179	0.849796378849567
TRINITY_DN32679_c0_g1	0	6	gall	non	-5.340034859309	0.315244050785443	0.0942028985507246	0.154727494458257
TRINITY_DN22113_c0_g2	2	6	gall	non	-0.92164581450373	0.5938770313845699	0.7697262479871179	0.849796378849567
TRINITY_DN18706_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN24473_c0_g1	31	0	gall	non	8.30804652984826	2.31161399716027	4.27844093612288e-06	0.000108486113593221
TRINITY_DN17856_c0_g1	2	12	gall	non	-1.9037262170618898	1.15482259400244	0.189983809938349	0.27807564005752505
TRINITY_DN14944_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN23004_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN25452_c0_g3	30	145	gall	non	-1.63953467812778	4.38973646913234	0.0259384302092992	0.0991226366250474
TRINITY_DN26195_c1_g1	29	0	gall	non	8.21214511224932	2.22064186743985	7.72045524458559e-06	0.000180108081740343
TRINITY_DN2945_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN8988_c0_g1	7	5	gall	non	1.09262179282022	1.0484410459931899	0.390133159226838	0.48950611885154205
TRINITY_DN9939_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN25653_c1_g3	16	0	gall	non	7.35811143076527	1.4478642644588602	0.00039082463999038	0.00449766597096422
TRINITY_DN23097_c0_g1	4	13	gall	non	-1.0519511143296898	1.38741228531376	0.352672051071238	0.448377177445509
