	sampleA	sampleB
GO:0050804	10.0	1.0
GO:0050805	1.0	0.0
GO:0050806	4.0	0.0
GO:0050807	6.0	0.0
GO:0050808	6.0	1.0
GO:0050810	2.0	0.0
GO:0050817	5.0	0.0
GO:0050818	0.0	3.0
GO:0050819	0.0	3.0
GO:0050821	5.0	2.0
GO:0050829	2.0	0.0
GO:0050832	1.0	0.0
GO:0050839	9.0	2.0
GO:0050840	2.0	0.0
GO:0050848	0.0	1.0
GO:0050851	5.0	0.0
GO:0050852	4.0	0.0
GO:0050853	1.0	0.0
GO:0050854	2.0	0.0
GO:0050856	2.0	0.0
GO:0050858	2.0	0.0
GO:0050860	2.0	0.0
GO:0050863	4.0	0.0
GO:0050865	4.0	0.0
GO:0050866	2.0	0.0
GO:0050868	2.0	0.0
GO:0050877	13.0	7.0
GO:0050878	5.0	1.0
GO:0050880	2.0	1.0
GO:0050890	5.0	1.0
GO:0050892	0.0	1.0
GO:0050896	150.0	36.0
GO:0050905	1.0	0.0
GO:0050906	2.0	2.0
GO:0050910	1.0	1.0
GO:0050920	2.0	0.0
GO:0050921	2.0	0.0
GO:0050953	4.0	4.0
GO:0050954	5.0	2.0
GO:0050974	2.0	2.0
GO:0050976	1.0	0.0
GO:0050982	3.0	2.0
GO:0050992	1.0	0.0
GO:0050993	1.0	0.0
GO:0051010	1.0	0.0
GO:0051015	7.0	2.0
GO:0051017	3.0	1.0
GO:0051019	1.0	0.0
GO:0051020	3.0	0.0
GO:0051028	6.0	0.0
GO:0051029	2.0	0.0
GO:0051032	1.0	0.0
GO:0051033	1.0	0.0
GO:0051046	5.0	2.0
GO:0051047	2.0	1.0
GO:0051048	2.0	0.0
GO:0051049	16.0	5.0
GO:0051050	7.0	3.0
GO:0051051	7.0	1.0
GO:0051052	14.0	0.0
GO:0051053	1.0	0.0
GO:0051054	6.0	0.0
GO:0051055	2.0	0.0
GO:0051056	6.0	0.0
GO:0051058	1.0	0.0
GO:0051082	17.0	4.0
GO:0051084	2.0	0.0
GO:0051085	1.0	0.0
GO:0051087	5.0	2.0
GO:0051090	4.0	0.0
GO:0051091	2.0	0.0
GO:0051092	2.0	0.0
GO:0051093	15.0	1.0
GO:0051094	19.0	5.0
GO:0051098	4.0	0.0
GO:0051100	2.0	0.0
GO:0051101	1.0	0.0
GO:0051103	3.0	0.0
GO:0051117	0.0	1.0
GO:0051119	1.0	1.0
GO:0051124	2.0	0.0
GO:0051128	57.0	10.0
GO:0051129	5.0	1.0
GO:0051130	22.0	4.0
GO:0051146	1.0	1.0
GO:0051147	7.0	1.0
GO:0051149	4.0	0.0
GO:0051153	7.0	1.0
GO:0051155	4.0	0.0
GO:0051168	8.0	0.0
GO:0051169	9.0	0.0
GO:0051170	2.0	0.0
GO:0051171	97.0	22.0
GO:0051172	20.0	2.0
GO:0051173	33.0	5.0
GO:0051174	27.0	4.0
GO:0051179	138.0	33.0
GO:0051180	1.0	0.0
GO:0051181	2.0	0.0
GO:0051183	2.0	0.0
GO:0051184	3.0	0.0
GO:0051186	24.0	0.0
GO:0051187	3.0	0.0
GO:0051188	16.0	0.0
GO:0051193	1.0	0.0
GO:0051196	1.0	0.0
GO:0051204	1.0	0.0
GO:0051205	2.0	0.0
GO:0051213	3.0	2.0
GO:0051216	2.0	0.0
GO:0051222	5.0	1.0
GO:0051223	9.0	2.0
GO:0051224	3.0	0.0
GO:0051225	1.0	1.0
GO:0051234	122.0	28.0
GO:0051235	8.0	1.0
GO:0051236	9.0	0.0
GO:0051239	58.0	14.0
GO:0051240	20.0	4.0
GO:0051241	14.0	3.0
GO:0051246	64.0	11.0
GO:0051247	25.0	5.0
GO:0051248	25.0	2.0
GO:0051249	4.0	0.0
GO:0051250	2.0	0.0
GO:0051252	78.0	22.0
GO:0051253	18.0	2.0
GO:0051254	25.0	5.0
GO:0051258	1.0	0.0
GO:0051259	16.0	1.0
GO:0051260	15.0	1.0
GO:0051262	9.0	0.0
GO:0051270	7.0	1.0
GO:0051271	5.0	0.0
GO:0051272	1.0	1.0
GO:0051273	2.0	0.0
GO:0051274	1.0	0.0
GO:0051275	1.0	0.0
GO:0051276	29.0	3.0
GO:0051279	1.0	0.0
GO:0051281	1.0	0.0
GO:0051287	11.0	2.0
GO:0051289	8.0	0.0
GO:0051292	2.0	0.0
GO:0051293	1.0	0.0
GO:0051294	1.0	0.0
GO:0051297	0.0	2.0
GO:0051299	0.0	1.0
GO:0051301	34.0	5.0
GO:0051302	10.0	1.0
GO:0051304	2.0	0.0
GO:0051321	4.0	1.0
GO:0051336	22.0	3.0
GO:0051338	15.0	3.0
GO:0051340	0.0	1.0
GO:0051341	1.0	0.0
GO:0051345	9.0	1.0
GO:0051346	11.0	1.0
GO:0051347	5.0	2.0
GO:0051348	5.0	1.0
GO:0051351	0.0	1.0
GO:0051353	1.0	0.0
GO:0051371	3.0	0.0
GO:0051384	8.0	0.0
GO:0051385	1.0	0.0
GO:0051393	4.0	0.0
GO:0051400	1.0	0.0
GO:0051402	4.0	1.0
GO:0051409	2.0	0.0
GO:0051412	1.0	0.0
GO:0051427	3.0	1.0
GO:0051434	1.0	0.0
GO:0051438	0.0	1.0
GO:0051443	0.0	1.0
GO:0051445	4.0	1.0
GO:0051446	1.0	1.0
GO:0051447	2.0	0.0
GO:0051450	0.0	1.0
GO:0051452	0.0	2.0
GO:0051453	2.0	2.0
GO:0051457	2.0	1.0
GO:0051492	1.0	0.0
GO:0051493	10.0	3.0
GO:0051494	1.0	0.0
GO:0051495	4.0	1.0
GO:0051536	14.0	0.0
GO:0051537	7.0	0.0
GO:0051538	2.0	0.0
GO:0051539	9.0	0.0
GO:0051540	14.0	0.0
GO:0051568	3.0	0.0
GO:0051570	1.0	0.0
GO:0051574	1.0	0.0
GO:0051575	1.0	0.0
GO:0051591	2.0	0.0
GO:0051592	4.0	0.0
GO:0051593	3.0	0.0
GO:0051602	3.0	0.0
GO:0051603	17.0	5.0
GO:0051604	2.0	1.0
GO:0051606	7.0	2.0
GO:0051607	3.0	1.0
GO:0051640	5.0	0.0
GO:0051641	28.0	9.0
GO:0051642	1.0	0.0
GO:0051646	1.0	0.0
GO:0051647	1.0	0.0
GO:0051648	2.0	0.0
GO:0051649	44.0	8.0
GO:0051650	3.0	1.0
GO:0051651	8.0	1.0
GO:0051656	5.0	1.0
GO:0051668	1.0	0.0
GO:0051674	2.0	0.0
GO:0051693	1.0	0.0
GO:0051701	7.0	0.0
GO:0051702	2.0	1.0
GO:0051703	2.0	0.0
GO:0051704	31.0	9.0
GO:0051705	3.0	1.0
GO:0051707	14.0	5.0
GO:0051716	71.0	14.0
GO:0051725	1.0	0.0
GO:0051726	30.0	5.0
GO:0051745	1.0	0.0
GO:0051748	4.0	0.0
GO:0051781	4.0	1.0
GO:0051782	4.0	0.0
GO:0051783	6.0	1.0
GO:0051784	1.0	0.0
GO:0051785	3.0	1.0
GO:0051788	1.0	0.0
GO:0051791	1.0	0.0
GO:0051793	1.0	0.0
GO:0051805	3.0	0.0
GO:0051806	1.0	0.0
GO:0051807	3.0	0.0
GO:0051817	6.0	0.0
GO:0051823	1.0	0.0
GO:0051828	1.0	0.0
GO:0051832	3.0	0.0
GO:0051833	1.0	0.0
GO:0051834	3.0	0.0
GO:0051851	2.0	0.0
GO:0051861	1.0	0.0
GO:0051865	4.0	1.0
GO:0051870	1.0	0.0
GO:0051881	2.0	0.0
GO:0051893	1.0	0.0
GO:0051894	1.0	0.0
GO:0051896	2.0	1.0
GO:0051897	1.0	1.0
GO:0051898	1.0	0.0
GO:0051917	0.0	2.0
GO:0051919	0.0	2.0
GO:0051920	5.0	0.0
GO:0051924	1.0	0.0
GO:0051928	1.0	0.0
GO:0051937	1.0	0.0
GO:0051959	1.0	0.0
GO:0051960	21.0	1.0
GO:0051961	5.0	0.0
GO:0051962	9.0	0.0
GO:0051963	3.0	0.0
GO:0051964	1.0	0.0
GO:0051965	1.0	0.0
GO:0051966	1.0	0.0
GO:0051967	1.0	0.0
GO:0052026	1.0	0.0
GO:0052027	1.0	0.0
GO:0052029	1.0	0.0
GO:0052031	1.0	0.0
GO:0052037	1.0	0.0
GO:0052055	1.0	0.0
GO:0052056	1.0	0.0
GO:0052059	2.0	0.0
GO:0052060	2.0	0.0
GO:0052126	1.0	0.0
GO:0052167	1.0	0.0
GO:0052170	1.0	0.0
GO:0052173	3.0	0.0
GO:0052192	1.0	0.0
GO:0052200	3.0	0.0
GO:0052204	1.0	0.0
GO:0052205	1.0	0.0
GO:0052250	1.0	0.0
GO:0052255	1.0	0.0
GO:0052261	1.0	0.0
GO:0052306	1.0	0.0
GO:0052309	1.0	0.0
GO:0052312	3.0	0.0
GO:0052376	2.0	0.0
GO:0052385	2.0	0.0
GO:0052472	2.0	0.0
GO:0052493	1.0	0.0
GO:0052547	16.0	1.0
GO:0052548	16.0	1.0
GO:0052550	2.0	0.0
GO:0052551	2.0	0.0
GO:0052552	1.0	0.0
GO:0052553	1.0	0.0
GO:0052561	1.0	0.0
GO:0052562	1.0	0.0
GO:0052564	3.0	0.0
GO:0052565	2.0	0.0
GO:0052567	2.0	0.0
GO:0052572	3.0	0.0
GO:0052592	1.0	0.0
GO:0052689	12.0	1.0
GO:0052742	0.0	1.0
GO:0052744	1.0	0.0
GO:0052866	1.0	0.0
GO:0052901	1.0	0.0
GO:0052902	1.0	0.0
GO:0052903	1.0	0.0
GO:0052904	1.0	0.0
GO:0052908	1.0	0.0
GO:0055001	1.0	1.0
GO:0055002	1.0	1.0
GO:0055003	1.0	0.0
GO:0055006	1.0	0.0
GO:0055007	1.0	0.0
GO:0055008	3.0	0.0
GO:0055010	2.0	0.0
GO:0055013	1.0	0.0
GO:0055021	3.0	0.0
GO:0055023	3.0	0.0
GO:0055024	3.0	0.0
GO:0055025	3.0	0.0
GO:0055029	1.0	0.0
GO:0055037	1.0	0.0
GO:0055038	0.0	1.0
GO:0055057	0.0	1.0
GO:0055059	0.0	1.0
GO:0055065	7.0	8.0
GO:0055067	5.0	2.0
GO:0055070	0.0	1.0
GO:0055072	1.0	3.0
GO:0055074	3.0	4.0
GO:0055076	1.0	3.0
GO:0055080	12.0	8.0
GO:0055082	6.0	7.0
GO:0055085	35.0	2.0
GO:0055086	43.0	3.0
GO:0055088	2.0	0.0
GO:0055090	1.0	0.0
GO:0055103	1.0	0.0
GO:0055106	1.0	0.0
GO:0055114	54.0	6.0
GO:0055129	1.0	0.0
GO:0060002	0.0	1.0
GO:0060011	1.0	0.0
GO:0060026	1.0	1.0
GO:0060028	1.0	1.0
GO:0060029	1.0	0.0
GO:0060034	1.0	0.0
GO:0060041	1.0	1.0
GO:0060043	2.0	0.0
GO:0060045	2.0	0.0
GO:0060047	2.0	1.0
GO:0060048	1.0	0.0
GO:0060055	0.0	1.0
GO:0060058	1.0	0.0
GO:0060068	3.0	0.0
GO:0060078	1.0	0.0
GO:0060080	1.0	0.0
GO:0060081	1.0	0.0
GO:0060089	13.0	5.0
GO:0060090	5.0	1.0
GO:0060102	1.0	0.0
GO:0060135	2.0	0.0
GO:0060136	1.0	0.0
GO:0060142	3.0	0.0
GO:0060147	2.0	2.0
GO:0060148	0.0	2.0
GO:0060149	2.0	0.0
GO:0060170	1.0	0.0
GO:0060173	1.0	0.0
GO:0060179	1.0	0.0
GO:0060180	1.0	0.0
GO:0060205	2.0	0.0
GO:0060211	2.0	0.0
GO:0060212	2.0	0.0
GO:0060215	3.0	0.0
GO:0060238	0.0	1.0
GO:0060240	0.0	1.0
GO:0060249	7.0	0.0
GO:0060255	149.0	34.0
GO:0060271	3.0	0.0
GO:0060281	1.0	1.0
GO:0060282	1.0	1.0
GO:0060284	28.0	2.0
GO:0060293	1.0	0.0
GO:0060297	3.0	0.0
GO:0060298	3.0	0.0
GO:0060305	0.0	1.0
GO:0060338	1.0	0.0
GO:0060339	1.0	0.0
GO:0060341	12.0	5.0
GO:0060351	2.0	0.0
GO:0060356	1.0	0.0
GO:0060359	2.0	0.0
GO:0060361	3.0	1.0
GO:0060379	2.0	0.0
GO:0060408	1.0	0.0
GO:0060409	1.0	0.0
GO:0060411	2.0	0.0
GO:0060415	3.0	0.0
GO:0060420	3.0	0.0
GO:0060421	3.0	0.0
GO:0060429	4.0	1.0
GO:0060439	1.0	0.0
GO:0060441	1.0	0.0
GO:0060444	1.0	1.0
GO:0060445	1.0	0.0
GO:0060446	2.0	0.0
GO:0060465	2.0	1.0
GO:0060491	1.0	0.0
GO:0060537	10.0	0.0
GO:0060541	3.0	1.0
GO:0060544	1.0	0.0
GO:0060546	1.0	0.0
GO:0060547	1.0	0.0
GO:0060548	21.0	6.0
GO:0060560	3.0	1.0
GO:0060561	1.0	0.0
GO:0060562	4.0	1.0
GO:0060563	0.0	1.0
GO:0060582	1.0	0.0
GO:0060589	6.0	0.0
GO:0060590	3.0	0.0
GO:0060606	3.0	0.0
GO:0060627	5.0	2.0
GO:0060631	1.0	1.0
GO:0060672	1.0	0.0
GO:0060759	2.0	0.0
GO:0060761	1.0	0.0
GO:0060763	1.0	1.0
GO:0060765	0.0	1.0
GO:0060797	1.0	0.0
GO:0060799	1.0	0.0
GO:0060810	1.0	0.0
GO:0060811	1.0	0.0
GO:0060828	7.0	1.0
GO:0060831	1.0	0.0
GO:0060840	2.0	0.0
GO:0060856	1.0	0.0
GO:0060857	1.0	0.0
GO:0060903	1.0	1.0
GO:0060964	2.0	2.0
GO:0060965	2.0	0.0
GO:0060966	2.0	2.0
GO:0060967	2.0	0.0
GO:0060968	2.0	2.0
GO:0060969	2.0	0.0
GO:0060973	1.0	0.0
GO:0060974	1.0	0.0
GO:0060976	2.0	0.0
GO:0060977	2.0	0.0
GO:0060982	2.0	0.0
GO:0060996	1.0	0.0
GO:0061013	5.0	0.0
GO:0061014	3.0	0.0
GO:0061024	19.0	6.0
GO:0061025	3.0	1.0
GO:0061031	1.0	0.0
GO:0061041	0.0	3.0
GO:0061045	0.0	3.0
GO:0061050	1.0	0.0
GO:0061051	1.0	0.0
GO:0061053	1.0	0.0
GO:0061061	23.0	2.0
GO:0061062	2.0	0.0
GO:0061077	5.0	1.0
GO:0061101	0.0	1.0
GO:0061133	1.0	0.0
GO:0061134	20.0	8.0
GO:0061135	18.0	8.0
GO:0061136	3.0	2.0
GO:0061138	4.0	1.0
GO:0061156	2.0	0.0
GO:0061157	1.0	0.0
GO:0061158	1.0	0.0
GO:0061331	0.0	1.0
GO:0061333	1.0	0.0
GO:0061343	1.0	0.0
GO:0061353	1.0	0.0
GO:0061371	1.0	0.0
GO:0061387	1.0	0.0
GO:0061505	5.0	0.0
GO:0061512	0.0	1.0
GO:0061515	1.0	0.0
GO:0061564	1.0	0.0
GO:0061572	3.0	1.0
GO:0061614	0.0	1.0
GO:0061626	1.0	0.0
GO:0061630	5.0	3.0
GO:0061631	1.0	0.0
GO:0061640	6.0	2.0
GO:0061650	1.0	0.0
GO:0061659	5.0	3.0
GO:0061663	2.0	0.0
GO:0061668	1.0	0.0
GO:0061713	1.0	0.0
GO:0061714	1.0	0.0
GO:0061733	1.0	0.0
GO:0061750	1.0	0.0
GO:0061827	2.0	0.0
GO:0065002	2.0	0.0
GO:0065003	54.0	6.0
GO:0065004	9.0	1.0
GO:0065007	285.0	74.0
GO:0065008	88.0	23.0
GO:0065009	47.0	8.0
GO:0065010	10.0	6.0
GO:0070001	3.0	2.0
GO:0070003	1.0	0.0
GO:0070006	0.0	1.0
GO:0070008	1.0	0.0
GO:0070011	35.0	33.0
GO:0070013	18.0	2.0
GO:0070035	7.0	2.0
GO:0070059	2.0	0.0
GO:0070062	9.0	6.0
GO:0070063	3.0	0.0
GO:0070064	1.0	0.0
GO:0070069	6.0	0.0
GO:0070070	0.0	1.0
GO:0070071	0.0	1.0
GO:0070072	0.0	1.0
GO:0070085	5.0	3.0
GO:0070121	1.0	0.0
GO:0070122	0.0	1.0
GO:0070125	1.0	0.0
GO:0070126	1.0	0.0
GO:0070129	2.0	0.0
GO:0070131	1.0	0.0
GO:0070138	0.0	1.0
GO:0070140	0.0	1.0
GO:0070142	1.0	0.0
GO:0070160	3.0	0.0
GO:0070161	10.0	0.0
GO:0070189	0.0	1.0
GO:0070192	1.0	1.0
GO:0070201	9.0	2.0
GO:0070227	1.0	0.0
GO:0070228	1.0	0.0
GO:0070230	1.0	0.0
GO:0070231	1.0	0.0
GO:0070242	1.0	0.0
GO:0070252	1.0	0.0
GO:0070268	1.0	0.0
GO:0070283	2.0	0.0
GO:0070290	0.0	1.0
GO:0070302	8.0	0.0
GO:0070303	3.0	0.0
GO:0070304	1.0	0.0
GO:0070324	2.0	0.0
GO:0070328	1.0	0.0
GO:0070330	0.0	1.0
GO:0070344	1.0	0.0
GO:0070345	1.0	0.0
GO:0070372	4.0	0.0
GO:0070373	4.0	0.0
GO:0070402	2.0	0.0
GO:0070412	0.0	1.0
GO:0070445	2.0	0.0
GO:0070447	2.0	0.0
GO:0070449	1.0	0.0
GO:0070461	1.0	0.0
GO:0070469	2.0	0.0
GO:0070482	5.0	2.0
GO:0070486	1.0	0.0
GO:0070489	1.0	0.0
GO:0070491	3.0	0.0
GO:0070507	1.0	1.0
GO:0070513	1.0	0.0
GO:0070525	1.0	0.0
GO:0070531	1.0	0.0
GO:0070534	0.0	1.0
GO:0070536	1.0	0.0
GO:0070542	2.0	0.0
GO:0070547	1.0	0.0
GO:0070552	1.0	0.0
GO:0070555	1.0	2.0
GO:0070561	2.0	0.0
GO:0070566	0.0	1.0
GO:0070567	2.0	0.0
GO:0070568	1.0	0.0
GO:0070569	5.0	0.0
GO:0070570	2.0	0.0
GO:0070573	1.0	0.0
GO:0070577	1.0	0.0
GO:0070584	1.0	0.0
GO:0070585	2.0	0.0
GO:0070588	2.0	0.0
GO:0070589	2.0	0.0
GO:0070603	2.0	0.0
GO:0070613	13.0	2.0
GO:0070633	1.0	1.0
GO:0070634	1.0	1.0
GO:0070646	3.0	2.0
GO:0070647	17.0	7.0
GO:0070661	2.0	0.0
GO:0070672	1.0	0.0
GO:0070674	1.0	0.0
GO:0070682	1.0	0.0
GO:0070701	1.0	0.0
GO:0070702	1.0	0.0
GO:0070703	1.0	0.0
GO:0070717	5.0	0.0
GO:0070727	24.0	9.0
GO:0070783	1.0	0.0
GO:0070813	2.0	0.0
GO:0070814	2.0	0.0
GO:0070828	1.0	0.0
GO:0070831	1.0	0.0
GO:0070838	2.0	0.0
GO:0070848	2.0	1.0
GO:0070849	2.0	0.0
GO:0070851	0.0	1.0
GO:0070873	1.0	0.0
GO:0070875	1.0	0.0
GO:0070878	0.0	1.0
GO:0070887	22.0	7.0
GO:0070897	1.0	1.0
GO:0070900	1.0	0.0
GO:0070901	1.0	0.0
GO:0070918	1.0	1.0
GO:0070920	0.0	2.0
GO:0070925	14.0	3.0
GO:0070933	2.0	0.0
GO:0070935	1.0	0.0
GO:0070936	2.0	2.0
GO:0070938	1.0	0.0
GO:0070941	1.0	0.0
GO:0070972	1.0	0.0
GO:0070979	0.0	1.0
GO:0070987	1.0	0.0
GO:0070991	1.0	0.0
GO:0070997	4.0	1.0
GO:0071004	2.0	0.0
GO:0071007	1.0	0.0
GO:0071010	2.0	0.0
GO:0071011	4.0	1.0
GO:0071013	5.0	2.0
GO:0071044	1.0	0.0
GO:0071103	22.0	3.0
GO:0071107	1.0	0.0
GO:0071156	1.0	0.0
GO:0071157	1.0	0.0
GO:0071164	1.0	0.0
GO:0071173	1.0	0.0
GO:0071214	7.0	2.0
GO:0071216	1.0	0.0
GO:0071218	1.0	0.0
GO:0071219	1.0	0.0
GO:0071222	1.0	0.0
GO:0071229	1.0	0.0
GO:0071230	1.0	0.0
GO:0071231	1.0	0.0
GO:0071236	0.0	1.0
GO:0071241	5.0	1.0
GO:0071242	1.0	0.0
GO:0071248	5.0	1.0
GO:0071257	2.0	0.0
GO:0071260	0.0	1.0
GO:0071277	2.0	0.0
GO:0071286	3.0	1.0
GO:0071295	1.0	0.0
GO:0071310	14.0	4.0
GO:0071339	2.0	0.0
GO:0071345	1.0	3.0
GO:0071347	1.0	2.0
GO:0071356	0.0	1.0
GO:0071363	2.0	1.0
GO:0071364	2.0	0.0
GO:0071375	4.0	0.0
GO:0071383	2.0	0.0
GO:0071384	2.0	0.0
GO:0071385	2.0	0.0
GO:0071396	3.0	0.0
GO:0071407	5.0	0.0
GO:0071417	6.0	0.0
GO:0071420	1.0	0.0
GO:0071425	1.0	0.0
GO:0071453	3.0	1.0
GO:0071456	3.0	0.0
GO:0071459	1.0	0.0
GO:0071467	1.0	0.0
GO:0071469	1.0	0.0
GO:0071470	1.0	0.0
GO:0071472	1.0	0.0
GO:0071474	1.0	0.0
GO:0071475	1.0	0.0
GO:0071478	3.0	1.0
GO:0071482	3.0	1.0
GO:0071493	0.0	1.0
GO:0071495	10.0	1.0
GO:0071496	12.0	2.0
GO:0071539	0.0	1.0
GO:0071554	8.0	0.0
GO:0071555	8.0	0.0
GO:0071593	1.0	0.0
GO:0071598	1.0	0.0
GO:0071616	4.0	0.0
GO:0071622	1.0	0.0
GO:0071624	1.0	0.0
GO:0071634	0.0	1.0
GO:0071636	0.0	1.0
GO:0071679	1.0	0.0
GO:0071684	1.0	0.0
GO:0071688	4.0	1.0
GO:0071689	3.0	1.0
GO:0071695	2.0	0.0
GO:0071702	63.0	16.0
GO:0071704	512.0	109.0
GO:0071705	19.0	1.0
GO:0071707	0.0	1.0
GO:0071709	6.0	1.0
GO:0071711	2.0	0.0
GO:0071715	2.0	0.0
GO:0071731	1.0	0.0
GO:0071732	1.0	0.0
GO:0071763	0.0	1.0
GO:0071786	1.0	0.0
GO:0071797	2.0	0.0
GO:0071806	2.0	0.0
GO:0071822	43.0	9.0
GO:0071824	9.0	1.0
GO:0071826	18.0	0.0
GO:0071840	174.0	33.0
GO:0071887	1.0	0.0
GO:0071889	1.0	0.0
GO:0071897	4.0	1.0
GO:0071900	9.0	1.0
GO:0071901	3.0	1.0
GO:0071902	3.0	0.0
GO:0071941	6.0	0.0
GO:0071944	2.0	0.0
GO:0071949	3.0	0.0
GO:0071967	2.0	0.0
GO:0071987	2.0	0.0
GO:0072015	1.0	0.0
GO:0072045	1.0	0.0
GO:0072089	1.0	0.0
GO:0072091	1.0	0.0
GO:0072102	1.0	0.0
GO:0072124	0.0	1.0
GO:0072126	0.0	1.0
GO:0072310	1.0	0.0
GO:0072329	8.0	0.0
GO:0072330	19.0	2.0
GO:0072331	1.0	3.0
GO:0072332	1.0	2.0
GO:0072337	1.0	0.0
GO:0072338	1.0	0.0
GO:0072340	1.0	0.0
GO:0072341	3.0	0.0
GO:0072344	1.0	0.0
GO:0072347	2.0	0.0
GO:0072348	1.0	0.0
GO:0072349	1.0	0.0
GO:0072350	14.0	0.0
GO:0072351	1.0	0.0
GO:0072364	1.0	0.0
GO:0072366	1.0	0.0
GO:0072372	0.0	1.0
GO:0072375	1.0	0.0
GO:0072376	2.0	2.0
GO:0072393	1.0	0.0
GO:0072395	1.0	0.0
GO:0072401	1.0	0.0
GO:0072422	1.0	0.0
GO:0072503	3.0	4.0
GO:0072507	6.0	5.0
GO:0072509	4.0	0.0
GO:0072511	2.0	0.0
GO:0072512	0.0	1.0
GO:0072521	23.0	1.0
GO:0072522	17.0	1.0
GO:0072523	4.0	0.0
GO:0072524	1.0	0.0
GO:0072525	1.0	0.0
GO:0072527	8.0	2.0
GO:0072528	8.0	2.0
GO:0072529	1.0	0.0
GO:0072553	2.0	0.0
GO:0072555	2.0	0.0
GO:0072556	1.0	0.0
GO:0072562	1.0	0.0
GO:0072582	2.0	0.0
GO:0072583	1.0	0.0
GO:0072593	8.0	2.0
GO:0072594	8.0	2.0
GO:0072595	2.0	1.0
GO:0072599	1.0	0.0
GO:0072655	3.0	0.0
GO:0072657	9.0	2.0
GO:0072658	3.0	0.0
GO:0072659	6.0	1.0
GO:0072660	3.0	0.0
GO:0072662	1.0	1.0
GO:0072663	1.0	1.0
GO:0072665	1.0	1.0
GO:0072666	1.0	1.0
GO:0072669	1.0	0.0
GO:0072686	1.0	0.0
GO:0072698	1.0	1.0
GO:0075109	1.0	0.0
GO:0075111	1.0	0.0
GO:0075112	1.0	0.0
GO:0075114	1.0	0.0
GO:0075136	3.0	0.0
GO:0075260	0.0	1.0
GO:0075528	1.0	0.0
GO:0075713	1.0	0.0
GO:0075733	1.0	0.0
GO:0080008	1.0	1.0
GO:0080025	1.0	0.0
GO:0080090	136.0	31.0
GO:0080134	25.0	13.0
GO:0080135	18.0	6.0
GO:0080171	1.0	0.0
GO:0085020	1.0	1.0
GO:0085029	1.0	0.0
GO:0089720	2.0	0.0
GO:0090002	3.0	0.0
GO:0090022	1.0	0.0
GO:0090023	1.0	0.0
GO:0090029	0.0	1.0
GO:0090030	2.0	0.0
GO:0090032	2.0	0.0
GO:0090062	1.0	0.0
GO:0090066	9.0	3.0
GO:0090068	4.0	2.0
GO:0090087	3.0	1.0
GO:0090092	5.0	0.0
GO:0090097	1.0	0.0
GO:0090099	1.0	0.0
GO:0090101	3.0	0.0
GO:0090103	0.0	1.0
GO:0090109	1.0	0.0
GO:0090110	1.0	0.0
GO:0090128	2.0	0.0
GO:0090129	2.0	0.0
GO:0090130	2.0	0.0
GO:0090131	2.0	0.0
GO:0090148	0.0	1.0
GO:0090150	6.0	0.0
GO:0090169	0.0	1.0
GO:0090174	1.0	1.0
GO:0090175	1.0	0.0
GO:0090183	0.0	1.0
GO:0090184	0.0	1.0
GO:0090192	0.0	1.0
GO:0090193	0.0	1.0
GO:0090199	1.0	1.0
GO:0090200	1.0	0.0
GO:0090201	0.0	1.0
GO:0090224	0.0	1.0
GO:0090230	0.0	1.0
GO:0090234	0.0	1.0
GO:0090257	5.0	0.0
GO:0090263	6.0	1.0
GO:0090276	3.0	0.0
GO:0090277	1.0	0.0
GO:0090278	2.0	0.0
GO:0090286	1.0	0.0
GO:0090287	2.0	1.0
GO:0090292	1.0	0.0
GO:0090304	163.0	34.0
GO:0090305	11.0	1.0
GO:0090307	1.0	0.0
GO:0090313	3.0	1.0
GO:0090314	3.0	1.0
GO:0090316	3.0	1.0
GO:0090317	1.0	0.0
GO:0090328	1.0	0.0
GO:0090329	2.0	0.0
GO:0090361	0.0	1.0
GO:0090362	0.0	1.0
GO:0090382	1.0	0.0
GO:0090407	37.0	5.0
GO:0090484	3.0	0.0
GO:0090501	6.0	0.0
GO:0090502	2.0	0.0
GO:0090503	4.0	0.0
GO:0090520	1.0	0.0
GO:0090529	4.0	0.0
GO:0090533	1.0	0.0
GO:0090559	3.0	0.0
GO:0090575	2.0	0.0
GO:0090576	0.0	1.0
GO:0090595	3.0	0.0
GO:0090596	3.0	0.0
GO:0090598	2.0	0.0
GO:0090599	2.0	0.0
GO:0090727	1.0	0.0
GO:0090729	2.0	4.0
GO:0097027	1.0	0.0
GO:0097038	0.0	1.0
GO:0097039	3.0	0.0
GO:0097060	9.0	3.0
GO:0097089	1.0	0.0
GO:0097090	2.0	0.0
GO:0097091	1.0	0.0
GO:0097105	1.0	0.0
GO:0097110	1.0	0.0
GO:0097136	1.0	0.0
GO:0097144	1.0	0.0
GO:0097159	374.0	69.0
GO:0097164	4.0	0.0
GO:0097177	1.0	0.0
GO:0097190	2.0	5.0
GO:0097191	1.0	0.0
GO:0097192	1.0	0.0
GO:0097193	2.0	5.0
GO:0097202	1.0	0.0
GO:0097223	2.0	1.0
GO:0097237	0.0	1.0
GO:0097255	1.0	0.0
GO:0097285	6.0	1.0
GO:0097296	1.0	0.0
GO:0097305	7.0	0.0
GO:0097340	5.0	0.0
GO:0097341	5.0	0.0
GO:0097346	1.0	0.0
GO:0097361	1.0	0.0
GO:0097367	193.0	43.0
GO:0097371	1.0	0.0
GO:0097413	0.0	1.0
